Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,Onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,MA_battery,CT_battery,ME_battery
7357,1,0.634,1,0.994362831,0.6761,1,1,1,1
7358,1,0.6112,1,0.995792985,0.6272,1,1,1,1
7359,1,0.4913,1,0.997591257,0.5039,1,1,1,1
7360,1,0.3024,1,1,0.3288,1,1,1,1
7361,1,0.0796,1,0.970690846,0.115,1,1,1,1
7362,1,0,1,0.983417928,0,1,1,1,1
7363,1,0,1,0.979865134,0,1,1,1,1
7364,1,0,1,0.943215728,0,1,1,1,1
7365,1,0,1,0.977033556,0,1,1,1,1
7366,1,0,1,0.944590867,0,1,1,1,1
7367,1,0,1,0.878456712,0,1,1,1,1
7368,1,0,1,0.965530038,0,1,1,1,1
7369,1,0,1,0.993268847,0,1,1,1,1
7370,1,0,1,0.997487366,0,1,1,1,1
7371,1,0,1,0.980775714,0,1,1,1,1
7372,1,0,1,0.976491451,0,1,1,1,1
7373,1,0,1,0.992282152,0,1,1,1,1
7374,1,0,1,0.995316267,0,1,1,1,1
7375,1,0,1,0.958796918,0,1,1,1,1
7376,1,0.1222,1,0.904307425,0.1248,1,1,1,1
7377,1,0.3693,1,0.84231931,0.3734,1,1,1,1
7378,1,0.5472,1,0.763753533,0.5558,1,1,1,1
7379,1,0.6611,1,0.732195675,0.678,1,1,1,1
7380,1,0.6554,1,0.572697759,0.7017,1,1,1,1
7381,1,0.6543,1,0.633215189,0.6992,1,1,1,1
7382,1,0.6434,1,0.630140841,0.6796,1,1,1,1
7383,1,0.5225,1,0.729837835,0.5686,1,1,1,1
7384,1,0.3333,1,0.662500441,0.3868,1,1,1,1
7385,1,0.0922,1,0.692215681,0.1418,1,1,1,1
7386,1,0,1,0.485426992,0,1,1,1,1
7387,1,0,1,0.477704823,0,1,1,1,1
7388,1,0,1,0.623427987,0,1,1,1,1
7389,1,0,1,0.721252382,0,1,1,1,1
7390,1,0,1,0.673930228,0,1,1,1,1
7391,1,0,1,0.796083272,0,1,1,1,1
7392,1,0,1,0.872027338,0,1,1,1,1
7393,1,0,1,0.780010402,0,1,1,1,1
7394,1,0,1,0.474703312,0,1,1,1,1
7395,1,0,1,0.478421241,0,1,1,1,1
7396,1,0,1,0.394782931,0,1,1,1,1
7397,1,0,1,0.470644981,0,1,1,1,1
7398,1,0,1,0.370242,0,1,1,1,1
7399,1,0,1,0.398811996,0,1,1,1,1
7400,1,0.0742,1,0.141253531,0.0593,1,1,1,1
7401,1,0.2679,1,0.166304871,0.2818,1,1,1,1
7402,1,0.405,1,0.295603633,0.4398,1,1,1,1
7403,1,0.494,1,0.558078825,0.5087,1,1,1,1
7404,1,0.5344,1,0.494418323,0.5117,1,1,1,1
7405,1,0.5662,1,0.415118635,0.5315,1,1,1,1
7406,1,0.5347,1,0.346912563,0.5213,1,1,1,1
7407,1,0.4517,1,0.530383766,0.4825,1,1,1,1
7408,1,0.3069,1,0.702370822,0.3569,1,1,1,1
7409,1,0.0925,1,0.729229927,0.1384,1,1,1,1
7410,1,0,1,0.175349176,0,1,1,1,1
7411,1,0,1,0.046053547,0,1,1,1,1
7412,1,0,1,0.007108664,0,1,1,1,1
7413,1,0,1,0.005977155,0,1,1,1,1
7414,1,0,1,0.013521066,0,1,1,1,1
7415,1,0,1,0.012011179,0,1,1,1,1
7416,1,0,1,0.000184519,0,1,1,1,1
7417,1,0,1,4.58E-05,0,1,1,1,1
7418,1,0,1,1.90E-05,0,1,1,1,1
7419,1,0,1,3.53E-05,0,1,1,1,1
7420,1,0,1,2.04E-05,0,1,1,1,1
7421,1,0,1,4.74E-05,0,1,1,1,1
7422,1,0,1,0.000321536,0,1,1,1,1
7423,1,0,1,0.001031349,0,1,1,1,1
7424,1,0.1203,1,1.95E-05,0.1197,1,1,1,1
7425,1,0.3677,1,3.04E-05,0.3695,1,1,1,1
7426,1,0.564,1,0.000667956,0.5515,1,1,1,1
7427,1,0.647,1,0.114408396,0.6482,1,1,1,1
7428,1,0.6568,1,0.074482292,0.6544,1,1,1,1
7429,1,0.654,1,0.011119559,0.6457,1,1,1,1
7430,1,0.6313,1,0,0.6188,1,1,1,1
7431,1,0.5149,1,0,0.5342,1,1,1,1
7432,1,0.3445,1,0,0.3765,1,1,1,1
7433,1,0.1058,1,0,0.1393,1,1,1,1
7434,1,0,1,0,0,1,1,1,1
7435,1,0,1,1.55E-05,0,1,1,1,1
7436,1,0,1,3.36E-05,0,1,1,1,1
7437,1,0,1,0.000272767,0,1,1,1,1
7438,1,0,1,0.009157952,0,1,1,1,1
7439,1,0,1,0.009400334,0,1,1,1,1
7440,1,0,1,0.073357098,0,1,1,1,1
7441,1,0,1,0.096724495,0,1,1,1,1
7442,1,0,1,0.155436754,0,1,1,1,1
7443,1,0,1,0.301901519,0,1,1,1,1
7444,1,0,1,0.562324166,0,1,1,1,1
7445,1,0,1,0.669336259,0,1,1,1,1
7446,1,0,1,0.643925607,0,1,1,1,1
7447,1,0,1,0.547333658,0,1,1,1,1
7448,1,0,1,0.600874782,0,1,1,1,1
7449,1,0.0754,1,0.957614899,0.0735,1,1,1,1
7450,1,0.1703,1,0.918258011,0.159,1,1,1,1
7451,1,0.2229,1,0.989674032,0.202,1,1,1,1
7452,1,0.2517,1,0.990517795,0.2464,1,1,1,1
7453,1,0.272,1,0.996540964,0.2483,1,1,1,1
7454,1,0.2366,1,0.994460225,0.2166,1,1,1,1
7455,1,0.1811,1,1,0.1683,1,1,1,1
7456,1,0.0754,1,1,0.0873,1,1,1,1
7457,1,0,1,0.996771216,0,1,1,1,1
7458,1,0,1,0.994597733,0,1,1,1,1
7459,1,0,1,0.988875449,0,1,1,1,1
7460,1,0,1,0.99010092,0,1,1,1,1
7461,1,0,1,0.998274088,0,1,1,1,1
7462,1,0,1,0.998988748,0,1,1,1,1
7463,1,0,1,0.998632789,0,1,1,1,1
7464,1,0,1,0.999632239,0,1,1,1,1
7465,1,0,1,0.999729633,0,1,1,1,1
7466,1,0,1,1,0,1,1,1,1
7467,1,0,1,1,0,1,1,1,1
7468,1,0,1,0.961854994,0,1,1,1,1
7469,1,0,1,0.963240087,0,1,1,1,1
7470,1,0,1,0.826750398,0,1,1,1,1
7471,1,0,1,0.915539086,0,1,1,1,1
7472,1,0.0754,1,0.917132437,0.0811,1,1,1,1
7473,1,0.3018,1,0.895622075,0.315,1,1,1,1
7474,1,0.4624,1,0.901337504,0.4615,1,1,1,1
7475,1,0.5456,1,0.939184844,0.5131,1,1,1,1
7476,1,0.5723,1,0.988241255,0.5139,1,1,1,1
7477,1,0.5439,1,1,0.5153,1,1,1,1
7478,1,0.5465,1,1,0.509,1,1,1,1
7479,1,0.4733,1,0.994703114,0.4547,1,1,1,1
7480,1,0.3251,1,0.985379219,0.3242,1,1,1,1
7481,1,0.0921,1,0.98093468,0.107,1,1,1,1
7482,1,0,1,0.994585037,0,1,1,1,1
7483,1,0,1,1,0,1,1,1,1
7484,1,0,1,0.972745538,0,1,1,1,1
7485,1,0,1,0.932268202,0,1,1,1,1
7486,1,0,1,0.983338177,0,1,1,1,1
7487,1,0,1,0.972229064,0,1,1,1,1
7488,1,0,1,0.684106588,0,1,1,1,1
7489,1,0,1,0.83222729,0,1,1,1,1
7490,1,0,1,0.786412001,0,1,1,1,1
7491,1,0,1,0.737378597,0,1,1,1,1
7492,1,0,1,0.769217372,0,1,1,1,1
7493,1,0,1,0.597649276,0,1,1,1,1
7494,1,0,1,0.565466046,0,1,1,1,1
7495,1,0,1,0.629573405,0,1,1,1,1
7496,1,0.1146,1,0.32829833,0.1194,1,1,1,1
7497,1,0.3642,1,0.367205739,0.3723,1,1,1,1
7498,1,0.5442,1,0.788725734,0.5492,1,1,1,1
7499,1,0.664,1,0.853446066,0.658,1,1,1,1
7500,1,0.6788,1,0.894214213,0.6819,1,1,1,1
7501,1,0.6688,1,0.845498443,0.6813,1,1,1,1
7502,1,0.6519,1,0.947426736,0.6575,1,1,1,1
7503,1,0.5274,1,0.963148773,0.535,1,1,1,1
7504,1,0.346,1,0.956317723,0.3735,1,1,1,1
7505,1,0.103,1,0.519416034,0.1357,1,1,1,1
7506,1,0,1,0.293246448,0,1,1,1,1
7507,1,0,1,0.149241149,0,1,1,1,1
7508,1,0,1,0.183402538,0,1,1,1,1
7509,1,0,1,0.019284755,0,1,1,1,1
7510,1,0,1,0.007988892,0,1,1,1,1
7511,1,0,1,0.023440819,0,1,1,1,1
7512,1,0,1,0.014340378,0,1,1,1,1
7513,1,0,1,0.030498166,0,1,1,1,1
7514,1,0,1,0.025928479,0,1,1,1,1
7515,1,0,1,0.006623355,0,1,1,1,1
7516,1,0,1,0.004195502,0,1,1,1,1
7517,1,0,1,0.003915712,0,1,1,1,1
7518,1,0,1,0.000611192,0,1,1,1,1
7519,1,0,1,0.00042258,0,1,1,1,1
7520,1,0.1056,1,0,0.0757,1,1,1,1
7521,1,0.3458,1,0.006205306,0.3169,1,1,1,1
7522,1,0.5296,1,0.02077573,0.4553,1,1,1,1
7523,1,0.648,1,0.05738239,0.5969,1,1,1,1
7524,1,0.6685,1,0.004123469,0.6605,1,1,1,1
7525,1,0.667,1,0.003181619,0.6424,1,1,1,1
7526,1,0.6408,1,0.002545435,0.6343,1,1,1,1
7527,1,0.5113,1,5.07E-05,0.5214,1,1,1,1
7528,1,0.3324,1,0.000132211,0.3438,1,1,1,1
7529,1,0.0819,1,7.97E-06,0.0846,1,1,1,1
7530,1,0,1,0,0,1,1,1,1
7531,1,0,1,0,0,1,1,1,1
7532,1,0,1,2.58E-05,0,1,1,1,1
7533,1,0,1,0.000337397,0,1,1,1,1
7534,1,0,1,0.000136994,0,1,1,1,1
7535,1,0,1,0.000586161,0,1,1,1,1
7536,1,0,1,1.81E-05,0,1,1,1,1
7537,1,0,1,0,0,1,1,1,1
7538,1,0,1,0,0,1,1,1,1
7539,1,0,1,0,0,1,1,1,1
7540,1,0,1,2.35E-06,0,1,1,1,1
7541,1,0,1,1.12E-05,0,1,1,1,1
7542,1,0,1,0.001577535,0,1,1,1,1
7543,1,0,1,0.003389223,0,1,1,1,1
7544,1,0.0737,1,0.006617373,0.071,1,1,1,1
7545,1,0.3074,1,0.000551731,0.3276,1,1,1,1
7546,1,0.4571,1,0.008130776,0.4827,1,1,1,1
7547,1,0.5656,1,0.104312487,0.5614,1,1,1,1
7548,1,0.5666,1,0.248821035,0.5822,1,1,1,1
7549,1,0.5863,1,0.358969569,0.6355,1,1,1,1
7550,1,0.5924,1,0.33163476,0.639,1,1,1,1
7551,1,0.503,1,0.333943963,0.5314,1,1,1,1
7552,1,0.3328,1,0.411874592,0.3618,1,1,1,1
7553,1,0.0969,1,0.184629649,0.1279,1,1,1,1
7554,1,0,1,0.118425816,0,1,1,1,1
7555,1,0,1,0.031226324,0,1,1,1,1
7556,1,0,1,0.016612323,0,1,1,1,1
7557,1,0,1,0.029330261,0,1,1,1,1
7558,1,0,1,0.044350788,0,1,1,1,1
7559,1,0,1,0.026014643,0,1,1,1,1
7560,1,0,1,0.012158372,0,1,1,1,1
7561,1,0,1,0.000170827,0,1,1,1,1
7562,1,0,1,0.000330491,0,1,1,1,1
7563,1,0,1,0.008975953,0,1,1,1,1
7564,1,0,1,0.028366176,0,1,1,1,1
7565,1,0,1,0.047658481,0,1,1,1,1
7566,1,0,1,0.020951875,0,1,1,1,1
7567,1,0,1,0.016528202,0,1,1,1,1
7568,1,0.103,1,0.061987393,0.0719,1,1,1,1
7569,1,0.3367,1,0.029779723,0.3259,1,1,1,1
7570,1,0.5029,1,0.038432878,0.5018,1,1,1,1
7571,1,0.6295,1,0.059015073,0.6078,1,1,1,1
7572,1,0.641,1,0.170929462,0.6065,1,1,1,1
7573,1,0.6296,1,0.330376446,0.6128,1,1,1,1
7574,1,0.6023,1,0.40051046,0.5842,1,1,1,1
7575,1,0.4756,1,0.54056108,0.481,1,1,1,1
7576,1,0.3125,1,0.445490211,0.3059,1,1,1,1
7577,1,0.0716,1,0.353917331,0.0951,1,1,1,1
7578,1,0,1,0.474078,0,1,1,1,1
7579,1,0,1,0.494052589,0,1,1,1,1
7580,1,0,1,0.595775306,0,1,1,1,1
7581,1,0,1,0.62349987,0,1,1,1,1
7582,1,0,1,0.696579933,0,1,1,1,1
7583,1,0,1,0.625244915,0,1,1,1,1
7584,1,0,1,0.672557771,0,1,1,1,1
7585,1,0,1,0.566133976,0,1,1,1,1
7586,1,0,1,0.705252767,0,1,1,1,1
7587,1,0,1,0.513045669,0,1,1,1,1
7588,1,0,1,0.510314405,0,1,1,1,1
7589,1,0,1,0.729553521,0,1,1,1,1
7590,1,0,1,0.761322439,0,1,1,1,1
7591,1,0,1,0.493663102,0,1,1,1,1
7592,1,0.0002,1,0.36528033,0,1,1,1,1
7593,1,0.2048,1,0.331763327,0.2009,1,1,1,1
7594,1,0.3617,1,0.315054476,0.3846,1,1,1,1
7595,1,0.4551,1,0.36612308,0.4206,1,1,1,1
7596,1,0.4406,1,0.407980204,0.4248,1,1,1,1
7597,1,0.3895,1,0.788694203,0.4079,1,1,1,1
7598,1,0.3436,1,0.471933067,0.3871,1,1,1,1
7599,1,0.2994,1,0.671246827,0.3139,1,1,1,1
7600,1,0.1652,1,0.435648322,0.2324,1,1,1,1
7601,1,0.012,1,0.209347382,0.0679,1,1,1,1
7602,1,0,1,0.228019759,0,1,1,1,1
7603,1,0,1,0.536509931,0,1,1,1,1
7604,1,0,1,0.538068175,0,1,1,1,1
7605,1,0,1,0.230950385,0,1,1,1,1
7606,1,0,1,0.169289395,0,1,1,1,1
7607,1,0,1,0.201660678,0,1,1,1,1
7608,1,0,1,0.138939247,0,1,1,1,1
7609,1,0,1,0.036772445,0,1,1,1,1
7610,1,0,1,0.00308613,0,1,1,1,1
7611,1,0,1,0.000706943,0,1,1,1,1
7612,1,0,1,0.001301517,0,1,1,1,1
7613,1,0,1,0.016332004,0,1,1,1,1
7614,1,0,1,0.008077377,0,1,1,1,1
7615,1,0,1,0.019539453,0,1,1,1,1
7616,1,0.0741,1,0.002058651,0.0775,1,1,1,1
7617,1,0.3326,1,0.056036718,0.3077,1,1,1,1
7618,1,0.513,1,0.274677455,0.4897,1,1,1,1
7619,1,0.6304,1,0.325939208,0.6502,1,1,1,1
7620,1,0.6421,1,0.269390732,0.6793,1,1,1,1
7621,1,0.6634,1,0.289349556,0.708,1,1,1,1
7622,1,0.6169,1,0,0.6714,1,1,1,1
7623,1,0.5355,1,0.208825722,0.5738,1,1,1,1
7624,1,0.3307,1,0,0.3691,1,1,1,1
7625,1,0.0844,1,0,0.1219,1,1,1,1
7626,1,0,1,0,0,1,1,1,1
7627,1,0,1,0.291040152,0,1,1,1,1
7628,1,0,1,0.605302572,0,1,1,1,1
7629,1,0,1,0,0,1,1,1,1
7630,1,0,1,0,0,1,1,1,1
7631,1,0,1,0,0,1,1,1,1
7632,1,0,1,0,0,1,1,1,1
7633,1,0,1,0,0,1,1,1,1
7634,1,0,1,0,0,1,1,1,1
7635,1,0,1,0,0,1,1,1,1
7636,1,0,1,0,0,1,1,1,1
7637,1,0,1,0,0,1,1,1,1
7638,1,0,1,0,0,1,1,1,1
7639,1,0,1,0,0,1,1,1,1
7640,1,0.0709,1,0,0.0674,1,1,1,1
7641,1,0.2937,1,0,0.2968,1,1,1,1
7642,1,0.4255,1,0,0.461,1,1,1,1
7643,1,0.5184,1,0,0.5393,1,1,1,1
7644,1,0.5122,1,0,0.4746,1,1,1,1
7645,1,0.4839,1,0.039806731,0.5537,1,1,1,1
7646,1,0.4576,1,0,0.5086,1,1,1,1
7647,1,0.4155,1,0.001499381,0.4354,1,1,1,1
7648,1,0.2268,1,0.00029518,0.2009,1,1,1,1
7649,1,0.0106,1,6.09E-05,0.0005,1,1,1,1
7650,1,0,1,3.58E-05,0,1,1,1,1
7651,1,0,1,4.91E-05,0,1,1,1,1
7652,1,0,1,6.41E-05,0,1,1,1,1
7653,1,0,1,4.74E-05,0,1,1,1,1
7654,1,0,1,4.34E-05,0,1,1,1,1
7655,1,0,1,5.87E-05,0,1,1,1,1
7656,1,0,1,3.65E-05,0,1,1,1,1
7657,1,0,1,5.04E-05,0,1,1,1,1
7658,1,0,1,3.33E-05,0,1,1,1,1
7659,1,0,1,6.57E-05,0,1,1,1,1
7660,1,0,1,6.53E-05,0,1,1,1,1
7661,1,0,1,7.02E-05,0,1,1,1,1
7662,1,0,1,4.94E-05,0,1,1,1,1
7663,1,0,1,1.12E-05,0,1,1,1,1
7664,1,0,1,2.84E-05,0.0017,1,1,1,1
7665,1,0.1785,1,0.000200419,0.2658,1,1,1,1
7666,1,0.4377,1,0.00237218,0.4747,1,1,1,1
7667,1,0.5751,1,0.051822416,0.5178,1,1,1,1
7668,1,0.5155,1,0.056211028,0.4517,1,1,1,1
7669,1,0.4923,1,0.071888499,0.3956,1,1,1,1
7670,1,0.4147,1,0.085337453,0.3687,1,1,1,1
7671,1,0.3057,1,0.076875716,0.2795,1,1,1,1
7672,1,0.1433,1,0.020311095,0.1759,1,1,1,1
7673,1,0.0014,1,0.027379906,0.0297,1,1,1,1
7674,1,0,1,0.016506765,0,1,1,1,1
7675,1,0,1,0.010661581,0,1,1,1,1
7676,1,0,1,0.029216683,0,1,1,1,1
7677,1,0,1,0.01897984,0,1,1,1,1
7678,1,0,1,0.012963274,0,1,1,1,1
7679,1,0,1,0.012143001,0,1,1,1,1
7680,1,0,1,0.00058385,0,1,1,1,1
7681,1,0,1,1.25E-05,0,1,1,1,1
7682,1,0,1,0.000268777,0,1,1,1,1
7683,1,0,1,0.000301618,0,1,1,1,1
7684,1,0,1,0.005135396,0,1,1,1,1
7685,1,0,1,0.003235959,0,1,1,1,1
7686,1,0,1,0.004908995,0,1,1,1,1
7687,1,0,1,0.003336316,0,1,1,1,1
7688,1,0.0727,1,0.003471117,0.0684,1,1,1,1
7689,1,0.3305,1,0.004270801,0.3375,1,1,1,1
7690,1,0.5087,1,0.008132322,0.517,1,1,1,1
7691,1,0.6255,1,0.081011914,0.636,1,1,1,1
7692,1,0.6438,1,0.112119257,0.6664,1,1,1,1
7693,1,0.6342,1,0.031323094,0.6641,1,1,1,1
7694,1,0.6073,1,0.030429002,0.6386,1,1,1,1
7695,1,0.4905,1,0.007816003,0.5212,1,1,1,1
7696,1,0.3167,1,0.013387572,0.3481,1,1,1,1
7697,1,0.0647,1,0,0.1059,1,1,1,1
7698,1,0,1,0,0,1,1,1,1
7699,1,0,1,0,0,1,1,1,1
7700,1,0,1,0,0,1,1,1,1
7701,1,0,1,0,0,1,1,1,1
7702,1,0,1,0.000321551,0,1,1,1,1
7703,1,0,1,0.008571428,0,1,1,1,1
7704,1,0,1,0.023775127,0,1,1,1,1
7705,1,0,1,0.007332826,0,1,1,1,1
7706,1,0,1,0.009890662,0,1,1,1,1
7707,1,0,1,0.010256416,0,1,1,1,1
7708,1,0,1,0.00962998,0,1,1,1,1
7709,1,0,1,0.006760235,0,1,1,1,1
7710,1,0,1,0.008187366,0,1,1,1,1
7711,1,0,1,0.006208578,0,1,1,1,1
7712,1,0.0732,1,0.000949961,0.0626,1,1,1,1
7713,1,0.3249,1,0.00813111,0.3298,1,1,1,1
7714,1,0.5055,1,0.023034059,0.5071,1,1,1,1
7715,1,0.6259,1,0.036741018,0.6188,1,1,1,1
7716,1,0.6462,1,0.018753242,0.6542,1,1,1,1
7717,1,0.6498,1,0.014817446,0.6549,1,1,1,1
7718,1,0.6233,1,0.001068622,0.6278,1,1,1,1
7719,1,0.4959,1,0.000394323,0.4984,1,1,1,1
7720,1,0.2951,1,0.000163447,0.3003,1,1,1,1
7721,1,0.0327,1,1.68E-05,0.0558,1,1,1,1
7722,1,0,1,5.27E-05,0,1,1,1,1
7723,1,0,1,0.001216543,0,1,1,1,1
7724,1,0,1,0.002289178,0,1,1,1,1
7725,1,0,1,0.004496836,0,1,1,1,1
7726,1,0,1,0.014883439,0,1,1,1,1
7727,1,0,1,0.026143538,0,1,1,1,1
7728,1,0,1,0.039016221,0,1,1,1,1
7729,1,0,1,0.007150924,0,1,1,1,1
7730,1,0,1,0.031389128,0,1,1,1,1
7731,1,0,1,0.064823963,0,1,1,1,1
7732,1,0,1,0.081157707,0,1,1,1,1
7733,1,0,1,0.060461584,0,1,1,1,1
7734,1,0,1,0.055424616,0,1,1,1,1
7735,1,0,1,0.041858558,0,1,1,1,1
7736,1,0.0538,1,0.014990365,0.0432,1,1,1,1
7737,1,0.2996,1,0.049698565,0.3111,1,1,1,1
7738,1,0.4629,1,0.105675444,0.4717,1,1,1,1
7739,1,0.5623,1,0.12918286,0.5697,1,1,1,1
7740,1,0.578,1,0.085389197,0.5795,1,1,1,1
7741,1,0.5428,1,0.026862405,0.5462,1,1,1,1
7742,1,0.5193,1,0.00773143,0.5523,1,1,1,1
7743,1,0.4362,1,0.002720199,0.4498,1,1,1,1
7744,1,0.2678,1,0.001525873,0.289,1,1,1,1
7745,1,0.0319,1,0.000522604,0.0709,1,1,1,1
7746,1,0,1,0.000195092,0,1,1,1,1
7747,1,0,1,0.003293123,0,1,1,1,1
7748,1,0,1,0.000459603,0,1,1,1,1
7749,1,0,1,0.000301939,0,1,1,1,1
7750,1,0,1,0.003537101,0,1,1,1,1
7751,1,0,1,9.37E-05,0,1,1,1,1
7752,1,0,1,0.001181569,0,1,1,1,1
7753,1,0,1,0.00176739,0,1,1,1,1
7754,1,0,1,0.003931854,0,1,1,1,1
7755,1,0,1,0.001538711,0,1,1,1,1
7756,1,0,1,0.000392978,0,1,1,1,1
7757,1,0,1,0.000380839,0,1,1,1,1
7758,1,0,1,0.000863818,0,1,1,1,1
7759,1,0,1,0.00044332,0,1,1,1,1
7760,1,0.0403,1,6.34E-05,0.0138,1,1,1,1
7761,1,0.2888,1,0.000406711,0.2936,1,1,1,1
7762,1,0.4702,1,0.008460972,0.4446,1,1,1,1
7763,1,0.5589,1,0.002824032,0.5519,1,1,1,1
7764,1,0.5611,1,0.01374785,0.5775,1,1,1,1
7765,1,0.5702,1,0.000606729,0.5455,1,1,1,1
7766,1,0.546,1,0.000463385,0.519,1,1,1,1
7767,1,0.407,1,1.46E-05,0.4247,1,1,1,1
7768,1,0.2344,1,5.65E-05,0.2215,1,1,1,1
7769,1,0.0007,1,0,0.0068,1,1,1,1
7770,1,0,1,3.48E-06,0,1,1,1,1
7771,1,0,1,0,0,1,1,1,1
7772,1,0,1,0,0,1,1,1,1
7773,1,0,1,7.66E-06,0,1,1,1,1
7774,1,0,1,5.34E-05,0,1,1,1,1
7775,1,0,1,0.001048668,0,1,1,1,1
7776,1,0,1,0.00081874,0,1,1,1,1
7777,1,0,1,0.005694365,0,1,1,1,1
7778,1,0,1,0.002635816,0,1,1,1,1
7779,1,0,1,0.007530636,0,1,1,1,1
7780,1,0,1,0.004771272,0,1,1,1,1
7781,1,0,1,0.000184882,0,1,1,1,1
7782,1,0,1,0.000147887,0,1,1,1,1
7783,1,0,1,7.18E-05,0,1,1,1,1
7784,1,0.0005,1,0.002575001,0,1,1,1,1
7785,1,0.2107,1,0.004552442,0.2402,1,1,1,1
7786,1,0.3555,1,0.017347462,0.4033,1,1,1,1
7787,1,0.4531,1,0.105167985,0.5252,1,1,1,1
7788,1,0.5151,1,0.08926411,0.5684,1,1,1,1
7789,1,0.49,1,0.046264209,0.5798,1,1,1,1
7790,1,0.5189,1,0.024396045,0.5932,1,1,1,1
7791,1,0.4458,1,0.001544676,0.5063,1,1,1,1
7792,1,0.2889,1,0.006849635,0.3341,1,1,1,1
7793,1,0.0118,1,0.024356086,0.0807,1,1,1,1
7794,1,0,1,8.79E-05,0,1,1,1,1
7795,1,0,1,6.90E-06,0,1,1,1,1
7796,1,0,1,5.92E-05,0,1,1,1,1
7797,1,0,1,0.000435098,0,1,1,1,1
7798,1,0,1,0.002651567,0,1,1,1,1
7799,1,0,1,0.012353522,0,1,1,1,1
7800,1,0,1,0.020616725,0,1,1,1,1
7801,1,0,1,0.019898048,0,1,1,1,1
7802,1,0,1,0.012706788,0,1,1,1,1
7803,1,0,1,0.005974401,0,1,1,1,1
7804,1,0,1,0.006143,0,1,1,1,1
7805,1,0,1,0.006111893,0,1,1,1,1
7806,1,0,1,0.004656772,0,1,1,1,1
7807,1,0,1,0.008611995,0,1,1,1,1
7808,1,0.0117,1,0.002415934,0.0145,1,1,1,1
7809,1,0.3135,1,0.000316371,0.3201,1,1,1,1
7810,1,0.4909,1,0.000619188,0.4972,1,1,1,1
7811,1,0.6116,1,0.000138283,0.616,1,1,1,1
7812,1,0.643,1,9.46E-05,0.6499,1,1,1,1
7813,1,0.6438,1,1.29E-05,0.6489,1,1,1,1
7814,1,0.6127,1,0,0.6224,1,1,1,1
7815,1,0.4871,1,0,0.5066,1,1,1,1
7816,1,0.3058,1,0,0.3337,1,1,1,1
7817,1,0.0269,1,0,0.0917,1,1,1,1
7818,1,0,1,0,0,1,1,1,1
7819,1,0,1,0,0,1,1,1,1
7820,1,0,1,0.000223355,0,1,1,1,1
7821,1,0,1,0.000290522,0,1,1,1,1
7822,1,0,1,0.001285145,0,1,1,1,1
7823,1,0,1,0.000591713,0,1,1,1,1
7824,1,0,1,0.000810392,0,1,1,1,1
7825,1,0,1,0.00031639,0,1,1,1,1
7826,1,0,1,0.002236489,0,1,1,1,1
7827,1,0,1,0.006286781,0,1,1,1,1
7828,1,0,1,0.01077395,0,1,1,1,1
7829,1,0,1,0.020781474,0,1,1,1,1
7830,1,0,1,0.019672973,0,1,1,1,1
7831,1,0,1,0.02075506,0,1,1,1,1
7832,1,0.0135,1,0.056497168,0.0014,1,1,1,1
7833,1,0.3063,1,0.042822722,0.3094,1,1,1,1
7834,1,0.4727,1,0.015528889,0.4709,1,1,1,1
7835,1,0.5797,1,0.003417505,0.5601,1,1,1,1
7836,1,0.6075,1,0.020915419,0.5863,1,1,1,1
7837,1,0.6239,1,0.147533298,0.6292,1,1,1,1
7838,1,0.6046,1,0.114439353,0.6075,1,1,1,1
7839,1,0.4789,1,0.168894574,0.5014,1,1,1,1
7840,1,0.2928,1,0.311253548,0.3257,1,1,1,1
7841,1,0.0223,1,0.190872297,0.067,1,1,1,1
7842,1,0,1,0.091870688,0,1,1,1,1
7843,1,0,1,0.023365811,0,1,1,1,1
7844,1,0,1,0.052895166,0,1,1,1,1
7845,1,0,1,0.060020659,0,1,1,1,1
7846,1,0,1,0.034022868,0,1,1,1,1
7847,1,0,1,0.013529466,0,1,1,1,1
7848,1,0,1,0.003399887,0,1,1,1,1
7849,1,0,1,0.014473776,0,1,1,1,1
7850,1,0,1,0.059037965,0,1,1,1,1
7851,1,0,1,0.192218825,0,1,1,1,1
7852,1,0,1,0.688965917,0,1,1,1,1
7853,1,0,1,0.765692234,0,1,1,1,1
7854,1,0,1,0.763410866,0,1,1,1,1
7855,1,0,1,0.740490258,0,1,1,1,1
7856,1,0,1,0.715383351,0,1,1,1,1
7857,1,0.2275,1,0.868510902,0.2309,1,1,1,1
7858,1,0.4015,1,0.992357731,0.4623,1,1,1,1
7859,1,0.5501,1,0.999260962,0.5742,1,1,1,1
7860,1,0.6021,1,0.999318242,0.5443,1,1,1,1
7861,1,0.5869,1,0.999880791,0.5293,1,1,1,1
7862,1,0.5295,1,0.971749485,0.4992,1,1,1,1
7863,1,0.4425,1,0.97228843,0.4393,1,1,1,1
7864,1,0.2859,1,0.99460119,0.283,1,1,1,1
7865,1,0.0002,1,0.938652337,0.0094,1,1,1,1
7866,1,0,1,0.944008887,0,1,1,1,1
7867,1,0,1,0.979767203,0,1,1,1,1
7868,1,0,1,0.914444268,0,1,1,1,1
7869,1,0,1,0.951843739,0,1,1,1,1
7870,1,0,1,0.929492354,0,1,1,1,1
